61,1,1,1,1,0,0,0,1,1,0,NULL,Do I not give God time every day in prayer?
62,1,1,1,1,0,0,0,1,1,0,NULL,Do I not seek to love Him with my whole heart?
63,1,1,1,1,0,0,0,1,1,0,NULL,Have I been involved with superstitious practices or have I been involved with the occult?
64,1,1,1,1,0,0,0,1,1,0,NULL,Do I not seek to surrender myself to God's Word as taught by the Church?
65,1,1,1,1,0,0,0,1,1,0,NULL,Have I ever received Communion in a state of mortal sin?
66,1,1,1,1,0,0,0,1,1,0,NULL,Have I ever deliberately told a lie in confession or have I withheld a mortal sin from the priest in confession?
67,2,1,1,1,0,0,0,1,1,0,NULL,Have I used God's name in vain: lightly or carelessly?
68,2,1,1,1,0,0,0,1,1,0,NULL,Have I been angry with God?
69,2,1,1,1,0,0,0,1,1,0,NULL,Have I wished evil upon another person?
70,2,1,1,1,0,0,0,1,1,0,NULL,Have I insulted a sacred person or abused a sacred object?
71,3,1,1,1,0,0,0,1,1,0,NULL,Have I deliberately missed Mass on Sundays or holy days of obligation?
72,3,1,1,1,0,0,0,1,1,0,NULL,Have I not tried to observe Sunday as a family day and a day of rest?
73,3,1,1,1,0,0,0,1,1,0,NULL,Do I do needless work on Sunday?
74,4,1,0,1,0,0,0,0,1,0,NULL,Have I neglected my duties to my wife and children?
75,4,1,0,1,0,0,0,1,0,0,NULL,Have I neglected my duties to my husband and children?
76,4,1,1,1,0,0,0,1,1,0,NULL,Have I not given my family good religious example?
77,4,1,1,1,0,0,0,1,1,0,NULL,Do I try not to bring peace into my home life?
78,4,1,1,1,0,0,0,1,1,0,NULL,Do I not care for my aged and infirm relatives?
79,5,1,1,1,0,0,0,1,0,0,NULL,Have I had an abortion or encouraged anyone to have an abortion?
80,5,1,1,1,0,0,0,0,1,0,NULL,Have I encouraged anyone to have an abortion?
81,5,1,1,1,0,0,0,1,1,0,NULL,Have I physically harmed anyone?
82,5,1,1,1,0,0,0,1,1,0,NULL,Have I abused alcohol or drugs?
83,5,1,1,1,0,0,0,1,1,0,NULL,"Did I give scandal to anyone, thereby leading them into sin?"
84,5,1,1,1,0,0,0,1,1,0,NULL,Have I been angry or resentful?
85,5,1,1,1,0,0,0,1,1,0,NULL,Have I harbored hatred in my heart?
86,5,1,1,1,0,0,0,1,1,0,NULL,Have I mutilated myself through any form of sterilization?
87,5,1,1,1,0,0,0,1,1,0,NULL,Have I encouraged or condoned sterilization?
88,6,1,0,1,0,0,0,1,1,0,NULL,Have I been faithful to my marriage vows in thought and action?
89,6,1,1,0,0,0,0,1,1,0,NULL,Have I engaged in any sexual activity outside of marriage?
90,6,1,0,1,0,0,0,1,1,0,NULL,Have I used any method of contraception or artificial birth control in my marriage?
91,6,1,0,1,0,0,0,1,1,0,NULL,Has the sexual acts in my marriage not been open to the transmission of new life?
92,6,1,1,1,0,0,0,1,1,0,NULL,Have I been guilty of masturbation?
93,6,1,1,1,0,0,0,1,1,0,NULL,Have I not sought to control my thoughts?
94,6,1,1,1,0,0,0,1,1,0,NULL,"Have I not respected all members of the opposite sex, or have I thought of other people as objects?"
95,6,1,1,1,0,0,0,1,1,0,NULL,Have I been guilty of any homosexual activity?
96,6,1,1,1,0,0,0,1,1,0,NULL,"Do I not seek to be chaste in my thoughts, words and actions?"
97,6,1,1,1,0,0,0,1,1,0,NULL,Am I not careful to dress modestly?
98,7,1,1,1,0,0,0,1,1,0,NULL,Have I stolen what is not mine?
99,7,1,1,1,0,0,0,1,1,0,NULL,Have I not returned or avoided to make restitution for what I have stolen?
100,7,1,1,1,0,0,0,1,1,0,NULL,"Do I waste time at work, school or at home?"
101,7,1,1,1,0,0,0,1,1,0,NULL,"Do I gamble excessively, thereby denying my family of their needs?"
102,7,1,1,1,0,0,0,1,1,0,NULL,Do I avoid paying my debts promptly?
103,7,1,1,1,0,0,0,1,1,0,NULL,Do I not seek to share what I have with the poor?
104,8,1,1,1,0,0,0,1,1,0,NULL,Have I lied?
105,8,1,1,1,0,0,0,1,1,0,NULL,Have I gossiped?
106,8,1,1,1,0,0,0,1,1,0,NULL,Have I spoken behind someone else's back?
107,8,1,1,1,0,0,0,1,1,0,NULL,Am I insincere in my dealings with others?
108,8,1,1,1,0,0,0,1,1,0,NULL,"Am I critical, negative or uncharitable in my thoughts of others?"
109,8,1,1,1,0,0,0,1,1,0,NULL,Do I keep secret what should be kept confidential?
110,9,1,1,1,0,0,0,1,1,0,NULL,Have I consented to impure thoughts?
111,9,1,1,1,0,0,0,1,1,0,NULL,"Have I caused them by impure reading, movies, conversations or curiosity?"
112,9,1,1,1,0,0,0,1,1,0,NULL,Do I allow myself to lose control my imagination?
113,9,1,1,1,0,0,0,1,1,0,NULL,Do I avoid prayer to banish impure thoughts and temptations?
114,10,1,1,1,0,0,0,1,1,0,NULL,Am I jealous of what other people have?
115,10,1,1,1,0,0,0,1,1,0,NULL,Do I envy the families or possessions of others?
116,10,1,1,1,0,0,0,1,1,0,NULL,Am I greedy or selfish?
117,10,1,1,1,0,0,0,1,1,0,NULL,Are material possessions the purpose of my life?
118,10,1,1,1,0,0,0,1,1,0,NULL,Do I not trust that God will care for all of my material and spiritual needs?
119,11,1,0,0,1,1,0,1,1,0,NULL,Have I participated at Mass or have I daydreamed or been present with a blank mind?
120,11,1,0,0,0,1,0,0,1,0,NULL,Have I said Mass without reverence and attention?
121,11,1,0,0,1,1,0,1,1,0,NULL,Have I not been faithful in praying the Liturgy of the Hours?
122,11,1,0,0,1,1,0,1,1,0,NULL,Have I not participated in community prayer and been unfaithful to daily personal prayer and meditation?
123,11,1,0,0,1,1,0,1,1,0,NULL,Have I not been reading the Bible?
124,11,1,0,0,1,1,0,1,1,0,NULL,Have I avoided studing the truths of our faith and not allowed them to become more part of the way I think and act?
125,11,1,0,0,1,1,0,1,1,0,NULL,Have I not been reading spiritual books or religious literature?
126,11,1,0,0,1,1,0,1,1,0,NULL,"Have I not told God that I want to love him with my whole heart, mind, and strength? "
127,11,1,0,0,1,1,0,1,1,0,NULL,Do I hold any resentments toward God?
128,11,1,0,0,1,1,0,1,1,0,NULL,Have I recognized my need for Jesus and his salvation?
129,11,1,0,0,1,1,0,1,1,0,NULL,Have I not asked the Holy Spirit to empower me to live the Christian life?
130,11,1,0,0,1,1,0,1,1,0,NULL,Have I held resentments toward the Church or Church authorities? Have I forgiven them?
131,11,1,0,0,1,1,0,1,1,0,NULL,"Have I participated in anything that is of the occult (New Age): Ouija boards, fortune tellers, sé?,'s, channeling, astrology?"
132,12,1,0,0,1,1,0,1,1,0,NULL,Have I been faithful to the promises and vows I have made to God?
133,12,1,0,0,1,1,0,1,1,0,NULL,"Have I been rebellious, disobedient or disrespectful to those authority over me: the Pope, bishops, superiors? "
134,12,1,0,0,1,1,0,1,1,0,NULL,Have I caused others to be disrespectful to those in authority?
135,12,1,0,0,1,1,0,1,1,0,NULL,Have I not been faithful to the truth of the Gospel and the teaching of the magisterium?
136,12,1,0,0,1,1,0,1,1,0,NULL,"Have I preached and witnessed to the Gospel, or have I compromised it in some manner? "
137,12,1,0,0,1,1,0,1,1,0,NULL,Have I engaged in sexual fantasies?
138,12,1,0,0,1,1,0,1,1,0,NULL,Have I looked at others lustfully?
139,12,1,0,0,1,1,0,1,1,0,NULL,"Have I read pornographic literature or looked at pornographic pictures, shows or movies? "
140,12,1,0,0,1,1,0,1,1,0,NULL,Have I masturbated?
141,12,1,0,0,1,1,0,1,1,0,NULL,Have I flirted with anyone?
142,12,1,0,0,1,1,0,1,1,0,NULL,Have I lustfully kissed or sexually touched someone?
143,12,1,0,0,1,1,0,1,1,0,NULL,Have I had sexual intercourse?
144,12,1,0,0,1,1,0,1,1,0,NULL,Have I allowed the things of this world to captivate my heart and mind?
145,12,1,0,0,1,1,0,1,1,0,NULL,Have I used things or spent money not in keeping with Gospel poverty?
146,12,1,0,0,1,1,0,1,1,0,NULL,Have I not witnessed to Gospel poverty in my ministry?
147,12,1,0,0,1,1,0,1,1,0,NULL,Have I desired to identify with the rich rather than with the poor?
148,12,1,0,0,1,1,0,1,1,0,NULL,"Does my life ( how I think, speak and act ) not bear witness to the reality and primacy of heaven and eternal life?"
149,13,1,0,0,0,1,0,0,1,0,NULL,Have I not fulfilled my pastoral responsibilities with attention and care?
150,13,1,0,0,1,1,0,1,1,0,NULL,"Have I been half-hearted, lazy or cynical in my ministry? "
151,13,1,0,0,1,1,0,1,1,0,NULL,Have I been sarcastic and negative toward those with whom I work or with those that I serve?
152,13,1,0,0,1,1,0,1,1,0,NULL,"Have I not been loving, patient, kind, gentle, and self-controlled? "
153,13,1,0,0,1,1,0,1,1,0,NULL,"Do I not have a real care for God's people, desiring their salvation and eternal life? "
154,13,1,0,0,1,1,0,1,1,0,NULL,"When my conscience directs me to do something in relation to my ministry, did I do it or did I ignore it?"
155,13,1,0,0,1,1,0,1,1,0,NULL,Have I allowed business to control my life?
156,13,1,0,0,1,1,0,1,1,0,NULL,"Have I overworked, not taking time for exercise, relaxation, prayer, and reading?"
157,14,1,0,0,1,1,0,1,1,0,NULL,Have I lied to or deceived others?
158,14,1,0,0,1,1,0,1,1,0,NULL,Have I been arrogant and stubborn?
